product_id,product_name,Category,sku,unit,reorder_level
P0013,Groceries,Groceries,,11,29
P0014,Furniture,Furniture,,60,28
P0015,Electronics,Electronics,,47,145
P0016,Clothing,Clothing,,36,69
P0017,Electronics,Electronics,,85,46
P0018,Toys,Toys,,61,159
P0019,Toys,Toys,,66,132
P0020,Electronics,Electronics,,119,47
P0001,Clothing,Clothing,,23,131
P0002,Toys,Toys,,25,48
P0003,Groceries,Groceries,,214,21
P0004,Furniture,Furniture,,450,191
P0005,Groceries,Groceries,,148,90
P0006,Furniture,Furniture,,69,58
P0007,Electronics,Electronics,,97,105
P0008,Groceries,Groceries,,161,51
P0009,Clothing,Clothing,,97,177
P0010,Electronics,Electronics,,170,187
P0011,Toys,Toys,,132,48
P0012,Furniture,Furniture,,145,194
P0013,Electronics,Electronics,,331,162
P0014,Furniture,Furniture,,256,168
P0015,Electronics,Electronics,,135,145
P0016,Electronics,Electronics,,163,56
P0017,Toys,Toys,,105,85
P0018,Toys,Toys,,39,37
P0019,Groceries,Groceries,,41,174
P0020,Groceries,Groceries,,59,21
P0001,Toys,Toys,,53,189
P0002,Clothing,Clothing,,149,35
P0003,Toys,Toys,,208,23
P0004,Electronics,Electronics,,61,25
P0005,Groceries,Groceries,,211,35
P0006,Furniture,Furniture,,223,111
P0007,Toys,Toys,,93,177
P0008,Groceries,Groceries,,150,96
P0009,Toys,Toys,,147,81
P0010,Clothing,Clothing,,209,57
P0011,Groceries,Groceries,,40,159
P0012,Toys,Toys,,8,78
P0013,Groceries,Groceries,,241,86
P0014,Groceries,Groceries,,8,37
P0015,Groceries,Groceries,,230,20
P0016,Clothing,Clothing,,89,162
P0017,Clothing,Clothing,,116,49
P0018,Furniture,Furniture,,125,199
P0019,Furniture,Furniture,,83,195
P0020,Groceries,Groceries,,96,44
P0001,Electronics,Electronics,,350,178
P0002,Clothing,Clothing,,9,67
P0003,Toys,Toys,,153,107
P0004,Groceries,Groceries,,5,188
P0005,Toys,Toys,,343,32
P0006,Groceries,Groceries,,45,174
P0007,Electronics,Electronics,,81,177
P0008,Clothing,Clothing,,194,80
P0009,Clothing,Clothing,,169,46
P0010,Toys,Toys,,40,148
P0011,Groceries,Groceries,,106,28
P0012,Electronics,Electronics,,50,101
P0013,Toys,Toys,,85,142
P0014,Electronics,Electronics,,51,63
P0015,Toys,Toys,,342,108
P0016,Electronics,Electronics,,98,52
P0017,Electronics,Electronics,,418,98
P0018,Clothing,Clothing,,316,107
P0019,Groceries,Groceries,,284,78
P0020,Toys,Toys,,55,33
P0001,Groceries,Groceries,,155,102
P0002,Toys,Toys,,29,101
P0003,Electronics,Electronics,,50,179
P0004,Electronics,Electronics,,137,177
P0005,Toys,Toys,,242,102
P0006,Groceries,Groceries,,71,151
P0007,Clothing,Clothing,,237,66
P0008,Electronics,Electronics,,45,152
P0009,Electronics,Electronics,,252,166
P0010,Electronics,Electronics,,222,59
P0011,Clothing,Clothing,,334,155
P0012,Electronics,Electronics,,45,141
P0013,Furniture,Furniture,,270,81
P0014,Toys,Toys,,87,101
P0015,Electronics,Electronics,,270,162
P0016,Furniture,Furniture,,178,114
P0017,Electronics,Electronics,,50,99
P0018,Furniture,Furniture,,95,63
P0019,Clothing,Clothing,,45,68
P0020,Clothing,Clothing,,391,48
P0001,Clothing,Clothing,,112,66
P0002,Groceries,Groceries,,337,95
P0003,Groceries,Groceries,,98,47
P0004,Electronics,Electronics,,34,150
P0005,Furniture,Furniture,,4,143
P0006,Toys,Toys,,65,138
P0007,Clothing,Clothing,,21,49
P0008,Clothing,Clothing,,100,134
P0009,Electronics,Electronics,,331,128
P0010,Toys,Toys,,40,65
P0011,Clothing,Clothing,,48,99
P0012,Electronics,Electronics,,393,149
P0013,Groceries,Groceries,,116,35
P0014,Electronics,Electronics,,198,146
P0015,Electronics,Electronics,,67,92
P0016,Clothing,Clothing,,55,77
P0017,Clothing,Clothing,,312,171
P0018,Groceries,Groceries,,169,33
P0019,Furniture,Furniture,,141,124
P0020,Electronics,Electronics,,225,190
P0001,Clothing,Clothing,,253,163
P0002,Toys,Toys,,74,131
P0003,Toys,Toys,,58,54
P0004,Electronics,Electronics,,117,88
P0005,Electronics,Electronics,,242,128
P0006,Electronics,Electronics,,97,111
P0007,Clothing,Clothing,,239,104
P0008,Clothing,Clothing,,307,51
P0009,Toys,Toys,,250,194
P0010,Furniture,Furniture,,57,165
P0011,Furniture,Furniture,,156,75
P0012,Toys,Toys,,175,171
P0013,Electronics,Electronics,,6,151
P0014,Toys,Toys,,3,79
P0015,Electronics,Electronics,,14,150
P0016,Toys,Toys,,85,134
P0017,Toys,Toys,,222,75
P0018,Groceries,Groceries,,259,197
P0019,Furniture,Furniture,,59,143
P0020,Toys,Toys,,245,139
P0001,Toys,Toys,,408,114
P0002,Clothing,Clothing,,178,97
P0003,Clothing,Clothing,,28,192
P0004,Toys,Toys,,72,133
P0005,Furniture,Furniture,,101,67
P0006,Clothing,Clothing,,151,27
P0007,Electronics,Electronics,,384,53
P0008,Furniture,Furniture,,123,94
P0009,Toys,Toys,,207,176
P0010,Toys,Toys,,98,56
P0011,Clothing,Clothing,,338,109
P0012,Groceries,Groceries,,152,113
P0013,Clothing,Clothing,,253,65
P0014,Electronics,Electronics,,304,171
P0015,Electronics,Electronics,,19,186
P0016,Clothing,Clothing,,222,166
P0017,Electronics,Electronics,,200,27
P0018,Electronics,Electronics,,113,148
P0019,Furniture,Furniture,,148,91
P0020,Furniture,Furniture,,214,147
P0001,Electronics,Electronics,,36,132
P0002,Toys,Toys,,183,121
P0003,Groceries,Groceries,,38,177
P0004,Electronics,Electronics,,18,124
P0005,Toys,Toys,,59,108
P0006,Toys,Toys,,151,57
P0007,Clothing,Clothing,,323,113
P0008,Furniture,Furniture,,76,189
P0009,Toys,Toys,,138,162
P0010,Clothing,Clothing,,113,82
P0011,Clothing,Clothing,,88,146
P0012,Groceries,Groceries,,16,158
P0013,Clothing,Clothing,,284,188
P0014,Furniture,Furniture,,269,139
P0015,Clothing,Clothing,,381,66
P0016,Clothing,Clothing,,80,44
P0017,Clothing,Clothing,,84,191
P0018,Furniture,Furniture,,8,59
P0019,Clothing,Clothing,,65,50
P0020,Electronics,Electronics,,221,96
P0001,Groceries,Groceries,,42,158
P0002,Toys,Toys,,70,191
P0003,Furniture,Furniture,,11,181
P0004,Clothing,Clothing,,54,122
P0005,Groceries,Groceries,,36,166
P0006,Toys,Toys,,229,145
P0007,Toys,Toys,,94,50
P0008,Groceries,Groceries,,212,82
P0009,Toys,Toys,,178,157
P0010,Electronics,Electronics,,300,197
P0011,Toys,Toys,,345,122
P0012,Clothing,Clothing,,147,77
P0013,Furniture,Furniture,,104,46
P0014,Groceries,Groceries,,73,25
P0015,Groceries,Groceries,,293,81
P0016,Electronics,Electronics,,71,149
P0017,Furniture,Furniture,,21,85
P0018,Furniture,Furniture,,22,129
P0019,Toys,Toys,,31,52
P0020,Groceries,Groceries,,259,151
P0001,Toys,Toys,,57,61
P0002,Clothing,Clothing,,79,68
P0003,Furniture,Furniture,,7,195
P0004,Clothing,Clothing,,92,54
P0005,Groceries,Groceries,,248,190
P0006,Toys,Toys,,89,159
P0007,Clothing,Clothing,,120,45
P0008,Furniture,Furniture,,216,57
P0009,Furniture,Furniture,,335,169
P0010,Electronics,Electronics,,158,176
P0011,Electronics,Electronics,,91,23
P0012,Furniture,Furniture,,320,35
P0013,Furniture,Furniture,,67,123
P0014,Groceries,Groceries,,79,117
P0015,Toys,Toys,,84,142
P0016,Toys,Toys,,87,83
P0017,Electronics,Electronics,,18,37
P0018,Electronics,Electronics,,369,98
P0019,Clothing,Clothing,,170,20
P0020,Clothing,Clothing,,192,198
P0001,Groceries,Groceries,,280,145
P0002,Clothing,Clothing,,236,82
P0003,Toys,Toys,,107,53
P0004,Furniture,Furniture,,40,173
P0005,Toys,Toys,,27,80
P0006,Toys,Toys,,102,94
P0007,Clothing,Clothing,,110,87
P0008,Electronics,Electronics,,135,68
P0009,Groceries,Groceries,,12,24
P0010,Groceries,Groceries,,259,26
P0011,Groceries,Groceries,,110,47
P0012,Clothing,Clothing,,53,160
P0013,Furniture,Furniture,,35,169
P0014,Electronics,Electronics,,349,155
P0015,Groceries,Groceries,,178,102
P0016,Clothing,Clothing,,201,141
P0017,Furniture,Furniture,,264,98
P0018,Groceries,Groceries,,35,106
P0019,Electronics,Electronics,,73,87
P0020,Electronics,Electronics,,215,154
P0001,Furniture,Furniture,,23,102
P0002,Clothing,Clothing,,211,159
P0003,Electronics,Electronics,,28,146
P0004,Furniture,Furniture,,40,149
P0005,Electronics,Electronics,,112,185
P0006,Clothing,Clothing,,112,180
P0007,Furniture,Furniture,,140,110
P0008,Groceries,Groceries,,94,137
P0009,Groceries,Groceries,,177,62
P0010,Electronics,Electronics,,209,185
P0011,Groceries,Groceries,,46,145
P0012,Toys,Toys,,62,68
P0013,Groceries,Groceries,,176,120
P0014,Electronics,Electronics,,21,111
P0015,Furniture,Furniture,,300,31
P0016,Groceries,Groceries,,103,90
P0017,Furniture,Furniture,,266,164
P0018,Furniture,Furniture,,235,49
P0019,Electronics,Electronics,,154,169
P0020,Toys,Toys,,176,182
P0001,Furniture,Furniture,,16,193
P0002,Furniture,Furniture,,124,143
P0003,Furniture,Furniture,,9,133
P0004,Furniture,Furniture,,344,67
P0005,Toys,Toys,,263,90
P0006,Groceries,Groceries,,259,185
P0007,Groceries,Groceries,,79,105
P0008,Electronics,Electronics,,230,196
P0009,Electronics,Electronics,,183,119
P0010,Clothing,Clothing,,144,46
P0011,Toys,Toys,,249,168
P0012,Toys,Toys,,3,120
P0013,Furniture,Furniture,,213,72
P0014,Toys,Toys,,57,69
P0015,Clothing,Clothing,,38,196
P0016,Groceries,Groceries,,302,192
P0017,Groceries,Groceries,,136,65
P0018,Clothing,Clothing,,54,165
P0019,Clothing,Clothing,,410,96
P0020,Toys,Toys,,168,168
P0001,Furniture,Furniture,,48,160
P0002,Furniture,Furniture,,112,160
P0003,Toys,Toys,,67,20
P0004,Electronics,Electronics,,149,126
P0005,Toys,Toys,,317,40
P0006,Toys,Toys,,277,174
P0007,Electronics,Electronics,,6,191
P0008,Electronics,Electronics,,22,108
P0009,Clothing,Clothing,,326,187
P0010,Clothing,Clothing,,172,60
P0011,Clothing,Clothing,,314,187
P0012,Toys,Toys,,48,68
P0013,Toys,Toys,,379,167
P0014,Electronics,Electronics,,241,24
P0015,Furniture,Furniture,,144,192
P0016,Toys,Toys,,58,191
P0017,Furniture,Furniture,,418,171
P0018,Clothing,Clothing,,274,195
P0019,Toys,Toys,,110,76
P0020,Electronics,Electronics,,333,72
P0001,Clothing,Clothing,,6,147
P0002,Furniture,Furniture,,188,200
P0003,Furniture,Furniture,,201,164
P0004,Furniture,Furniture,,108,89
P0005,Groceries,Groceries,,94,44
P0006,Furniture,Furniture,,28,145
P0007,Toys,Toys,,70,48
P0008,Groceries,Groceries,,53,50
P0009,Furniture,Furniture,,29,157
P0010,Electronics,Electronics,,69,121
P0011,Groceries,Groceries,,201,67
P0012,Toys,Toys,,405,175
P0013,Electronics,Electronics,,3,41
P0014,Clothing,Clothing,,6,102
P0015,Clothing,Clothing,,58,43
P0016,Clothing,Clothing,,22,176
P0017,Clothing,Clothing,,320,138
P0018,Furniture,Furniture,,221,94
P0019,Electronics,Electronics,,23,194
P0020,Electronics,Electronics,,109,100
P0001,Electronics,Electronics,,45,129
P0002,Furniture,Furniture,,94,183
P0003,Groceries,Groceries,,175,25
P0004,Clothing,Clothing,,136,31
P0005,Clothing,Clothing,,107,59
P0006,Toys,Toys,,89,84
P0007,Furniture,Furniture,,81,100
P0008,Electronics,Electronics,,43,37
P0009,Clothing,Clothing,,233,151
P0010,Clothing,Clothing,,386,89
P0011,Clothing,Clothing,,37,149
P0012,Clothing,Clothing,,206,103
P0013,Groceries,Groceries,,37,129
P0014,Clothing,Clothing,,116,155
P0015,Electronics,Electronics,,309,150
P0016,Furniture,Furniture,,186,181
P0017,Clothing,Clothing,,59,124
P0018,Clothing,Clothing,,139,178
P0019,Toys,Toys,,25,108
P0020,Furniture,Furniture,,356,143
P0001,Clothing,Clothing,,204,88
P0002,Groceries,Groceries,,331,49
P0003,Groceries,Groceries,,52,127
P0004,Furniture,Furniture,,175,28
P0005,Electronics,Electronics,,210,153
P0006,Clothing,Clothing,,29,23
P0007,Toys,Toys,,82,177
P0008,Clothing,Clothing,,71,128
P0009,Toys,Toys,,168,141
P0010,Electronics,Electronics,,50,87
P0011,Furniture,Furniture,,117,148
P0012,Groceries,Groceries,,89,108
P0013,Electronics,Electronics,,178,46
P0014,Groceries,Groceries,,159,143
P0015,Electronics,Electronics,,230,159
P0016,Toys,Toys,,6,194
P0017,Clothing,Clothing,,148,173
P0018,Clothing,Clothing,,224,122
P0019,Clothing,Clothing,,19,61
P0020,Groceries,Groceries,,155,177
P0001,Toys,Toys,,104,189
P0002,Toys,Toys,,63,155
P0003,Clothing,Clothing,,164,33
P0004,Groceries,Groceries,,69,143
P0005,Furniture,Furniture,,13,150
P0006,Electronics,Electronics,,176,29
P0007,Toys,Toys,,152,141
P0008,Clothing,Clothing,,0,33
P0009,Electronics,Electronics,,33,51
P0010,Toys,Toys,,3,124
P0011,Furniture,Furniture,,327,35
P0012,Clothing,Clothing,,146,185
P0013,Furniture,Furniture,,38,112
P0014,Groceries,Groceries,,106,54
P0015,Electronics,Electronics,,297,102
P0016,Furniture,Furniture,,31,95
P0017,Groceries,Groceries,,18,191
P0018,Electronics,Electronics,,296,58
P0019,Furniture,Furniture,,444,37
P0020,Furniture,Furniture,,153,96
P0001,Toys,Toys,,314,194
P0002,Toys,Toys,,91,69
P0003,Electronics,Electronics,,241,134
P0004,Toys,Toys,,21,167
P0005,Groceries,Groceries,,75,144
P0006,Electronics,Electronics,,138,167
P0007,Clothing,Clothing,,46,82
P0008,Clothing,Clothing,,105,86
P0009,Electronics,Electronics,,37,29
P0010,Groceries,Groceries,,23,90
P0011,Groceries,Groceries,,62,53
P0012,Electronics,Electronics,,19,99
P0013,Electronics,Electronics,,58,113
P0014,Clothing,Clothing,,33,128
P0015,Clothing,Clothing,,159,93
P0016,Clothing,Clothing,,14,45
P0017,Clothing,Clothing,,52,173
P0018,Furniture,Furniture,,37,148
P0019,Electronics,Electronics,,227,170
P0020,Furniture,Furniture,,219,99
P0001,Toys,Toys,,168,192
P0002,Electronics,Electronics,,113,119
P0003,Furniture,Furniture,,21,56
P0004,Electronics,Electronics,,64,156
P0005,Electronics,Electronics,,99,117
P0006,Groceries,Groceries,,204,95
P0007,Clothing,Clothing,,8,81
P0008,Furniture,Furniture,,7,20
P0009,Clothing,Clothing,,3,124
P0010,Furniture,Furniture,,6,77
P0011,Furniture,Furniture,,86,62
P0012,Furniture,Furniture,,328,97
P0013,Toys,Toys,,63,79
P0014,Groceries,Groceries,,104,183
P0015,Clothing,Clothing,,89,149
P0016,Furniture,Furniture,,114,148
P0017,Clothing,Clothing,,10,198
P0018,Groceries,Groceries,,127,110
P0019,Toys,Toys,,194,190
P0020,Electronics,Electronics,,151,28
P0001,Toys,Toys,,39,149
P0002,Furniture,Furniture,,95,90
P0003,Furniture,Furniture,,31,80
P0004,Clothing,Clothing,,4,156
P0005,Clothing,Clothing,,286,179
P0006,Clothing,Clothing,,145,35
P0007,Groceries,Groceries,,104,165
P0008,Toys,Toys,,190,94
P0009,Furniture,Furniture,,200,75
P0010,Electronics,Electronics,,82,111
P0011,Clothing,Clothing,,119,129
P0012,Groceries,Groceries,,141,176
P0013,Groceries,Groceries,,29,62
P0014,Electronics,Electronics,,309,110
P0015,Electronics,Electronics,,95,141
P0016,Groceries,Groceries,,14,79
P0017,Clothing,Clothing,,400,55
P0018,Electronics,Electronics,,167,64
P0019,Groceries,Groceries,,96,70
P0020,Electronics,Electronics,,205,120
P0001,Toys,Toys,,6,84
P0002,Toys,Toys,,448,163
P0003,Electronics,Electronics,,67,44
P0004,Furniture,Furniture,,29,63
P0005,Electronics,Electronics,,129,175
P0006,Clothing,Clothing,,32,34
P0007,Groceries,Groceries,,345,139
P0008,Furniture,Furniture,,39,36
P0009,Electronics,Electronics,,162,127
P0010,Electronics,Electronics,,116,163
P0011,Toys,Toys,,170,21
P0012,Toys,Toys,,78,55
P0013,Groceries,Groceries,,136,54
P0014,Clothing,Clothing,,132,26
P0015,Clothing,Clothing,,18,102
P0016,Electronics,Electronics,,40,190
P0017,Toys,Toys,,86,113
P0018,Toys,Toys,,18,172
P0019,Electronics,Electronics,,197,21
P0020,Clothing,Clothing,,60,141
P0001,Furniture,Furniture,,80,190
P0002,Groceries,Groceries,,310,157
P0003,Groceries,Groceries,,1,101
P0004,Toys,Toys,,70,178
P0005,Toys,Toys,,254,44
P0006,Toys,Toys,,135,94
P0007,Electronics,Electronics,,245,35
P0008,Groceries,Groceries,,122,164
P0009,Clothing,Clothing,,26,145
P0010,Toys,Toys,,25,52
P0011,Toys,Toys,,24,27
P0012,Furniture,Furniture,,9,129
P0013,Toys,Toys,,80,163
P0014,Toys,Toys,,58,158
P0015,Furniture,Furniture,,55,173
P0016,Toys,Toys,,19,126
P0017,Furniture,Furniture,,52,138
P0018,Toys,Toys,,198,138
P0019,Furniture,Furniture,,196,100
P0020,Toys,Toys,,152,131
P0001,Furniture,Furniture,,317,100
P0002,Toys,Toys,,54,162
P0003,Electronics,Electronics,,149,133
P0004,Electronics,Electronics,,247,199
P0005,Electronics,Electronics,,158,110
P0006,Groceries,Groceries,,334,132
P0007,Toys,Toys,,225,82
P0008,Groceries,Groceries,,37,106
P0009,Electronics,Electronics,,335,168
P0010,Furniture,Furniture,,111,20
P0011,Electronics,Electronics,,175,174
P0012,Toys,Toys,,217,197
P0013,Toys,Toys,,229,65
P0014,Electronics,Electronics,,62,42
P0015,Furniture,Furniture,,283,155
P0016,Furniture,Furniture,,79,99
P0017,Toys,Toys,,98,151
P0018,Electronics,Electronics,,12,23
P0019,Groceries,Groceries,,247,25
P0020,Toys,Toys,,17,170
P0001,Groceries,Groceries,,2,108
P0002,Electronics,Electronics,,71,99
P0003,Electronics,Electronics,,15,77
P0004,Toys,Toys,,1,130
P0005,Electronics,Electronics,,182,116
P0006,Toys,Toys,,54,124
P0007,Toys,Toys,,63,141
P0008,Groceries,Groceries,,133,184
P0009,Furniture,Furniture,,24,188
P0010,Furniture,Furniture,,247,109
P0011,Toys,Toys,,53,85
P0012,Toys,Toys,,3,111
P0013,Clothing,Clothing,,57,114
P0014,Electronics,Electronics,,42,48
P0015,Furniture,Furniture,,131,149
P0016,Groceries,Groceries,,58,179
P0017,Furniture,Furniture,,127,83
P0018,Groceries,Groceries,,27,128
P0019,Groceries,Groceries,,352,66
P0020,Furniture,Furniture,,21,54
P0001,Groceries,Groceries,,171,65
P0002,Toys,Toys,,103,54
P0003,Electronics,Electronics,,5,117
P0004,Clothing,Clothing,,416,184
P0005,Groceries,Groceries,,54,39
P0006,Clothing,Clothing,,41,112
P0007,Furniture,Furniture,,221,147
P0008,Electronics,Electronics,,127,180
P0009,Groceries,Groceries,,71,158
P0010,Groceries,Groceries,,247,68
P0011,Toys,Toys,,159,159
P0012,Furniture,Furniture,,80,199
P0013,Toys,Toys,,166,180
P0014,Toys,Toys,,32,55
P0015,Toys,Toys,,189,121
P0016,Groceries,Groceries,,78,101
P0017,Toys,Toys,,2,27
P0018,Electronics,Electronics,,13,184
P0019,Furniture,Furniture,,114,21
P0020,Groceries,Groceries,,6,40
P0001,Furniture,Furniture,,63,81
P0002,Clothing,Clothing,,123,29
P0003,Toys,Toys,,73,104
P0004,Electronics,Electronics,,172,88
P0005,Furniture,Furniture,,251,108
P0006,Electronics,Electronics,,191,84
P0007,Furniture,Furniture,,172,155
P0008,Toys,Toys,,265,97
P0009,Furniture,Furniture,,319,33
P0010,Furniture,Furniture,,129,102
P0011,Furniture,Furniture,,15,85
P0012,Groceries,Groceries,,51,153
P0013,Electronics,Electronics,,236,34
P0014,Furniture,Furniture,,9,46
P0015,Furniture,Furniture,,374,157
P0016,Clothing,Clothing,,85,33
P0017,Toys,Toys,,6,105
P0018,Furniture,Furniture,,49,171
P0019,Clothing,Clothing,,403,154
P0020,Furniture,Furniture,,251,42
P0001,Toys,Toys,,177,44
P0002,Toys,Toys,,236,59
P0003,Toys,Toys,,61,150
P0004,Clothing,Clothing,,160,166
P0005,Toys,Toys,,144,196
P0006,Toys,Toys,,38,179
P0007,Toys,Toys,,126,33
P0008,Groceries,Groceries,,110,83
P0009,Toys,Toys,,32,74
P0010,Electronics,Electronics,,65,122
P0011,Toys,Toys,,70,28
P0012,Groceries,Groceries,,227,62
P0013,Electronics,Electronics,,413,80
P0014,Toys,Toys,,117,26
P0015,Clothing,Clothing,,14,21
P0016,Toys,Toys,,94,29
P0017,Groceries,Groceries,,129,105
P0018,Clothing,Clothing,,216,144
P0019,Groceries,Groceries,,163,95
P0020,Clothing,Clothing,,48,154
P0001,Groceries,Groceries,,45,121
P0002,Electronics,Electronics,,36,167
P0003,Toys,Toys,,43,108
P0004,Groceries,Groceries,,199,84
P0005,Groceries,Groceries,,63,189
P0006,Electronics,Electronics,,86,164
P0007,Groceries,Groceries,,53,167
P0008,Groceries,Groceries,,41,122
P0009,Furniture,Furniture,,136,157
P0010,Electronics,Electronics,,326,52
P0011,Clothing,Clothing,,25,38
P0012,Electronics,Electronics,,56,88
P0013,Groceries,Groceries,,76,179
P0014,Toys,Toys,,50,105
P0015,Groceries,Groceries,,96,109
P0016,Clothing,Clothing,,23,127
P0017,Electronics,Electronics,,12,23
P0018,Toys,Toys,,95,54
P0019,Groceries,Groceries,,195,53
P0020,Electronics,Electronics,,208,51
P0001,Groceries,Groceries,,76,124
P0002,Clothing,Clothing,,35,97
P0003,Furniture,Furniture,,22,79
P0004,Toys,Toys,,51,138
P0005,Electronics,Electronics,,182,87
P0006,Toys,Toys,,86,178
P0007,Electronics,Electronics,,36,189
P0008,Electronics,Electronics,,25,99
P0009,Groceries,Groceries,,224,84
P0010,Furniture,Furniture,,144,105
P0011,Electronics,Electronics,,29,45
P0012,Electronics,Electronics,,68,50
P0013,Electronics,Electronics,,291,139
P0014,Toys,Toys,,137,100
P0015,Clothing,Clothing,,60,182
P0016,Groceries,Groceries,,210,92
P0017,Toys,Toys,,117,57
P0018,Clothing,Clothing,,18,167
P0019,Toys,Toys,,388,30
P0020,Toys,Toys,,188,93
P0001,Groceries,Groceries,,39,180
P0002,Toys,Toys,,85,180
P0003,Clothing,Clothing,,123,31
P0004,Groceries,Groceries,,91,130
P0005,Electronics,Electronics,,31,125
P0006,Groceries,Groceries,,77,108
P0007,Furniture,Furniture,,101,66
P0008,Electronics,Electronics,,383,87
P0009,Electronics,Electronics,,283,93
P0010,Toys,Toys,,255,137
P0011,Groceries,Groceries,,294,172
P0012,Groceries,Groceries,,41,175
P0013,Electronics,Electronics,,249,62
P0014,Groceries,Groceries,,304,39
P0015,Toys,Toys,,324,103
P0016,Groceries,Groceries,,58,164
P0017,Furniture,Furniture,,155,24
P0018,Clothing,Clothing,,328,155
P0019,Furniture,Furniture,,76,129
P0020,Furniture,Furniture,,40,196
P0001,Groceries,Groceries,,63,121
P0002,Furniture,Furniture,,188,41
P0003,Electronics,Electronics,,198,114
P0004,Electronics,Electronics,,71,152
P0005,Toys,Toys,,126,157
P0006,Groceries,Groceries,,144,126
P0007,Toys,Toys,,256,46
P0008,Groceries,Groceries,,84,104
P0009,Electronics,Electronics,,165,41
P0010,Furniture,Furniture,,20,165
P0011,Toys,Toys,,239,89
P0012,Groceries,Groceries,,56,120
P0013,Clothing,Clothing,,21,23
P0014,Groceries,Groceries,,80,136
