date,product,qty,stock,price
2024-08-10,Detergent,35,0,19.25
2024-08-11,Detergent,24,0,12.33
2024-08-12,Detergent,30,0,17.06
2024-08-13,Detergent,31,0,10.42
2024-08-14,Detergent,21,0,1.72
2024-08-15,Detergent,11,0,3.26
2024-08-16,Detergent,3,0,2.5
2024-08-17,Detergent,13,0,6.41
2024-08-18,Detergent,20,0,15.02
2024-08-19,Detergent,28,0,14.19
2024-08-20,Detergent,10,0,7.75
2024-08-21,Detergent,20,0,3.69
2024-08-22,Detergent,18,0,11.53
2024-08-23,Detergent,17,0,7.58
2024-08-24,Detergent,20,0,12.22
2024-08-25,Detergent,34,0,6.67
2024-08-26,Detergent,19,0,7.17
2024-08-27,Detergent,22,0,6.63
2024-08-28,Detergent,9,0,2.15
2024-08-29,Detergent,29,0,7.52
2024-08-30,Detergent,28,0,2.0
2024-08-31,Detergent,7,0,13.54
2024-09-01,Detergent,3,0,6.65
2024-09-02,Detergent,26,0,5.13
2024-09-03,Detergent,23,0,19.59
2024-09-04,Detergent,8,0,8.72
2024-09-05,Detergent,14,0,2.34
2024-09-06,Detergent,18,0,15.37
2024-09-07,Detergent,11,0,18.06
2024-09-08,Detergent,14,0,13.6
2024-09-09,Detergent,22,0,12.89
2024-09-10,Detergent,23,0,17.43
2024-09-11,Detergent,23,0,8.58
2024-09-12,Detergent,11,0,19.99
2024-09-13,Detergent,27,0,3.92
2024-09-14,Detergent,17,0,9.23
2024-09-15,Detergent,31,0,19.12
2024-09-16,Detergent,18,0,4.58
2024-09-17,Detergent,24,0,17.05
2024-09-18,Detergent,20,0,12.77
2024-09-19,Detergent,27,0,5.51
2024-09-20,Detergent,24,0,10.32
2024-09-21,Detergent,29,0,1.67
2024-09-22,Detergent,21,0,4.26
2024-09-23,Detergent,25,0,12.32
2024-09-24,Detergent,22,0,14.5
2024-09-25,Detergent,36,0,11.84
2024-09-26,Detergent,28,0,17.9
2024-09-27,Detergent,30,0,14.79
2024-09-28,Detergent,22,0,5.69
2024-09-29,Detergent,20,0,16.75
2024-09-30,Detergent,35,0,14.68
2024-10-01,Detergent,12,0,12.86
2024-10-02,Detergent,18,0,11.45
2024-10-03,Detergent,11,0,17.06
2024-10-04,Detergent,26,0,9.09
2024-10-05,Detergent,19,0,11.2
2024-10-06,Detergent,23,0,19.22
2024-10-07,Detergent,30,0,13.38
2024-10-08,Detergent,16,0,8.57
2024-10-09,Detergent,20,0,6.34
2024-10-10,Detergent,13,0,4.5
2024-10-11,Detergent,25,0,4.2
2024-10-12,Detergent,16,0,17.78
2024-10-13,Detergent,14,0,15.61
2024-10-14,Detergent,26,0,5.75
2024-10-15,Detergent,25,0,17.81
2024-10-16,Detergent,16,0,11.94
2024-10-17,Detergent,13,0,2.51
2024-10-18,Detergent,14,0,15.8
2024-10-19,Detergent,31,0,10.11
2024-10-20,Detergent,24,0,5.42
2024-10-21,Detergent,13,0,10.07
2024-10-22,Detergent,21,0,13.48
2024-10-23,Detergent,14,0,7.88
2024-10-24,Detergent,28,0,5.42
2024-10-25,Detergent,28,0,13.31
2024-10-26,Detergent,16,0,19.99
2024-10-27,Detergent,17,0,12.64
2024-10-28,Detergent,6,0,12.28
2024-10-29,Detergent,15,0,1.47
2024-10-30,Detergent,40,0,1.72
2024-10-31,Detergent,19,0,14.56
2024-11-01,Detergent,25,0,19.65
2024-11-02,Detergent,11,0,13.98
2024-11-03,Detergent,35,0,17.11
2024-11-04,Detergent,19,0,7.45
2024-11-05,Detergent,12,0,9.26
2024-11-06,Detergent,25,0,16.03
2024-11-07,Detergent,36,0,15.2
2024-11-08,Detergent,25,0,12.63
2024-11-09,Detergent,33,0,14.69
2024-11-10,Detergent,22,0,12.78
2024-11-11,Detergent,10,0,19.42
2024-11-12,Detergent,6,0,2.69
2024-11-13,Detergent,19,0,16.82
2024-11-14,Detergent,5,0,3.69
2024-11-15,Detergent,17,0,14.27
2024-11-16,Detergent,18,0,5.15
2024-11-17,Detergent,11,0,17.88
2024-11-18,Detergent,3,0,8.52
2024-11-19,Detergent,20,0,19.28
2024-11-20,Detergent,10,0,12.35
2024-11-21,Detergent,20,0,6.09
2024-11-22,Detergent,17,0,11.41
2024-11-23,Detergent,12,0,18.5
2024-11-24,Detergent,9,0,4.53
2024-11-25,Detergent,30,0,4.58
2024-11-26,Detergent,25,0,10.97
2024-11-27,Detergent,25,0,9.7
2024-11-28,Detergent,31,0,19.22
2024-11-29,Detergent,25,0,14.73
2024-11-30,Detergent,22,0,14.84
2024-12-01,Detergent,18,0,17.24
2024-12-02,Detergent,14,0,5.04
2024-12-03,Detergent,17,0,4.8
2024-12-04,Detergent,13,0,18.54
2024-12-05,Detergent,19,0,1.7
2024-12-06,Detergent,28,0,14.43
2024-12-07,Detergent,22,0,11.4
2024-12-08,Detergent,20,0,7.06
2024-12-09,Detergent,23,0,14.08
2024-12-10,Detergent,20,0,13.6
2024-12-11,Detergent,26,0,15.13
2024-12-12,Detergent,13,0,6.69
2024-12-13,Detergent,4,0,5.54
2024-12-14,Detergent,18,0,1.0
2024-12-15,Detergent,23,0,0.53
2024-12-16,Detergent,5,0,6.02
2024-12-17,Detergent,21,0,12.35
2024-12-18,Detergent,27,0,8.37
2024-12-19,Detergent,11,0,16.47
2024-12-20,Detergent,24,0,2.78
2024-12-21,Detergent,9,0,15.08
2024-12-22,Detergent,30,0,11.22
2024-12-23,Detergent,9,0,12.92
2024-12-24,Detergent,18,0,19.51
2024-12-25,Detergent,25,0,10.31
2024-12-26,Detergent,18,0,13.41
2024-12-27,Detergent,0,0,7.12
2024-12-28,Detergent,20,0,14.52
2024-12-29,Detergent,12,0,7.45
2024-12-30,Detergent,13,0,3.96
2024-01-01,Biscuits,0,418,18.23
2024-01-02,Biscuits,16,402,1.07
2024-01-03,Biscuits,22,380,9.2
2024-01-04,Biscuits,21,359,11.24
2024-01-05,Biscuits,0,359,5.54
2024-01-06,Biscuits,36,323,16.46
2024-01-07,Biscuits,21,302,4.31
2024-01-08,Biscuits,21,281,2.19
2024-01-09,Biscuits,15,266,13.62
2024-01-10,Biscuits,21,245,10.84
2024-01-11,Biscuits,27,218,8.74
2024-01-12,Biscuits,33,185,4.42
2024-01-13,Biscuits,21,164,13.21
2024-01-14,Biscuits,4,160,15.7
2024-01-15,Biscuits,17,143,7.24
2024-01-16,Biscuits,18,125,14.99
2024-01-17,Biscuits,30,95,11.21
2024-01-18,Biscuits,17,78,18.63
2024-01-19,Biscuits,37,41,5.49
2024-01-20,Biscuits,12,29,8.44
2024-01-21,Biscuits,11,18,12.24
2024-01-22,Biscuits,25,0,14.1
2024-01-23,Biscuits,19,0,5.63
2024-01-24,Biscuits,12,0,14.63
2024-01-25,Biscuits,9,0,9.04
2024-01-26,Biscuits,17,0,8.47
2024-01-27,Biscuits,35,0,10.66
2024-01-28,Biscuits,7,0,3.42
2024-01-29,Biscuits,20,0,11.41
2024-01-30,Biscuits,18,0,7.5
2024-01-31,Biscuits,16,0,16.02
2024-02-01,Biscuits,29,0,6.46
2024-02-02,Biscuits,30,0,5.94
2024-02-03,Biscuits,16,0,13.1
2024-02-04,Biscuits,22,0,12.35
2024-02-05,Biscuits,29,0,10.7
2024-02-06,Biscuits,24,0,15.17
2024-02-07,Biscuits,17,0,0.84
2024-02-08,Biscuits,42,0,8.32
2024-02-09,Biscuits,33,0,6.3
2024-02-10,Biscuits,11,0,16.08
2024-02-11,Biscuits,25,0,16.16
2024-02-12,Biscuits,6,0,6.04
2024-02-13,Biscuits,14,0,9.9
2024-02-14,Biscuits,13,0,12.4
2024-02-15,Biscuits,30,0,7.96
2024-02-16,Biscuits,28,0,16.07
2024-02-17,Biscuits,17,0,5.71
2024-02-18,Biscuits,13,0,7.12
2024-02-19,Biscuits,14,0,10.21
2024-02-20,Biscuits,8,0,3.04
2024-02-21,Biscuits,17,0,0.75
2024-02-22,Biscuits,23,0,5.25
2024-02-23,Biscuits,13,0,9.64
2024-02-24,Biscuits,27,0,17.83
2024-02-25,Biscuits,21,0,15.04
2024-02-26,Biscuits,20,0,15.84
2024-02-27,Biscuits,16,0,0.84
2024-02-28,Biscuits,29,0,9.74
2024-02-29,Biscuits,21,0,0.58
2024-03-01,Biscuits,19,0,3.52
2024-03-02,Biscuits,18,0,13.46
2024-03-03,Biscuits,13,0,17.83
2024-03-04,Biscuits,24,0,9.12
2024-03-05,Biscuits,23,0,15.9
2024-03-06,Biscuits,15,0,12.97
2024-03-07,Biscuits,23,0,17.7
2024-03-08,Biscuits,25,0,8.96
2024-03-09,Biscuits,15,0,10.61
2024-03-10,Biscuits,22,0,11.95
2024-03-11,Biscuits,16,0,18.35
2024-03-12,Biscuits,16,0,9.57
2024-03-13,Biscuits,21,0,12.24
2024-03-14,Biscuits,14,0,1.76
2024-03-15,Biscuits,20,0,11.42
2024-03-16,Biscuits,23,0,10.64
2024-03-17,Biscuits,8,0,6.1
2024-03-18,Biscuits,25,0,10.47
2024-03-19,Biscuits,29,0,3.56
2024-03-20,Biscuits,23,0,0.79
2024-03-21,Biscuits,26,0,3.2
2024-03-22,Biscuits,6,0,8.81
2024-03-23,Biscuits,37,0,5.85
2024-03-24,Biscuits,29,0,8.3
2024-03-25,Biscuits,21,0,8.5
2024-03-26,Biscuits,28,0,6.99
2024-03-27,Biscuits,11,0,5.47
2024-03-28,Biscuits,26,0,19.96
2024-03-29,Biscuits,17,0,2.42
2024-03-30,Biscuits,17,0,11.81
2024-03-31,Biscuits,8,0,10.94
2024-04-01,Biscuits,30,0,15.87
2024-04-02,Biscuits,22,0,4.0
2024-04-03,Biscuits,30,0,2.45
2024-04-04,Biscuits,21,0,16.25
2024-04-05,Biscuits,16,0,10.42
2024-04-06,Biscuits,20,0,18.75
2024-04-07,Biscuits,14,0,12.15
2024-04-08,Biscuits,24,0,18.68
2024-04-09,Biscuits,24,0,15.52
2024-04-10,Biscuits,13,0,1.67
2024-04-11,Biscuits,26,0,10.59
2024-04-12,Biscuits,26,0,8.06
2024-04-13,Biscuits,16,0,6.8
2024-04-14,Biscuits,18,0,8.11
2024-04-15,Biscuits,24,0,2.57
2024-04-16,Biscuits,10,0,11.92
2024-04-17,Biscuits,27,0,12.03
2024-04-18,Biscuits,27,0,10.53
2024-04-19,Biscuits,26,0,6.95
2024-04-20,Biscuits,16,0,10.4
2024-04-21,Biscuits,27,0,8.32
2024-04-22,Biscuits,18,0,8.03
2024-04-23,Biscuits,28,0,13.95
2024-04-24,Biscuits,12,0,10.41
2024-04-25,Biscuits,21,0,14.84
2024-04-26,Biscuits,9,0,17.52
2024-04-27,Biscuits,15,0,16.38
2024-04-28,Biscuits,14,0,14.45
2024-04-29,Biscuits,14,0,6.64
2024-04-30,Biscuits,13,0,5.65
2024-05-01,Biscuits,16,0,8.84
2024-05-02,Biscuits,13,0,6.91
2024-05-03,Biscuits,29,0,6.06
2024-05-04,Biscuits,9,0,9.97
2024-05-05,Biscuits,19,0,14.23
2024-05-06,Biscuits,20,0,17.16
2024-05-07,Biscuits,13,0,0.6
2024-05-08,Biscuits,19,0,13.36
2024-05-09,Biscuits,29,0,10.46
2024-05-10,Biscuits,30,0,15.24
2024-05-11,Biscuits,19,0,9.93
2024-05-12,Biscuits,21,0,9.89
2024-05-13,Biscuits,31,0,13.77
2024-05-14,Biscuits,22,0,15.38
2024-05-15,Biscuits,27,0,15.42
2024-05-16,Biscuits,9,0,16.12
2024-05-17,Biscuits,13,0,7.85
2024-05-18,Biscuits,10,0,15.22
2024-05-19,Biscuits,32,0,13.61
2024-05-20,Biscuits,12,0,16.34
2024-05-21,Biscuits,20,0,17.39
2024-05-22,Biscuits,22,0,17.62
2024-05-23,Biscuits,17,0,11.21
2024-05-24,Biscuits,10,0,5.99
2024-05-25,Biscuits,32,0,14.58
2024-05-26,Biscuits,23,0,10.48
2024-05-27,Biscuits,27,0,3.6
2024-05-28,Biscuits,19,0,1.46
2024-05-29,Biscuits,14,0,11.6
2024-05-30,Biscuits,30,0,6.46
2024-05-31,Biscuits,14,0,12.06
2024-06-01,Biscuits,18,0,1.91
2024-06-02,Biscuits,20,0,6.16
2024-06-03,Biscuits,14,0,18.21
2024-06-04,Biscuits,26,0,2.32
2024-06-05,Biscuits,27,0,13.0
2024-06-06,Biscuits,19,0,8.57
2024-06-07,Biscuits,12,0,10.42
2024-06-08,Biscuits,8,0,6.72
2024-06-09,Biscuits,18,0,13.98
2024-06-10,Biscuits,28,0,18.11
2024-06-11,Biscuits,17,0,2.69
2024-06-12,Biscuits,28,0,1.97
2024-06-13,Biscuits,34,0,17.07
2024-06-14,Biscuits,28,0,6.2
2024-06-15,Biscuits,16,0,7.39
2024-06-16,Biscuits,11,0,3.08
2024-06-17,Biscuits,20,0,14.56
2024-06-18,Biscuits,36,0,7.38
2024-06-19,Biscuits,17,0,17.61
2024-06-20,Biscuits,3,0,1.29
2024-06-21,Biscuits,15,0,17.17
2024-06-22,Biscuits,29,0,16.14
2024-06-23,Biscuits,30,0,3.61
2024-06-24,Biscuits,11,0,17.98
2024-06-25,Biscuits,11,0,14.26
2024-06-26,Biscuits,1,0,16.51
2024-06-27,Biscuits,25,0,8.14
2024-06-28,Biscuits,10,0,7.69
2024-06-29,Biscuits,12,0,7.25
2024-06-30,Biscuits,32,0,16.8
2024-07-01,Biscuits,22,0,5.35
2024-07-02,Biscuits,14,0,0.8
2024-07-03,Biscuits,22,0,14.33
2024-07-04,Biscuits,10,0,0.91
2024-07-05,Biscuits,26,0,6.54
2024-07-06,Biscuits,13,0,17.25
2024-07-07,Biscuits,13,0,1.99
2024-07-08,Biscuits,32,0,14.79
2024-07-09,Biscuits,26,0,9.36
2024-07-10,Biscuits,9,0,17.34
2024-07-11,Biscuits,24,0,10.36
2024-07-12,Biscuits,7,0,0.85
2024-07-13,Biscuits,28,0,16.01
2024-07-14,Biscuits,25,0,3.14
2024-07-15,Biscuits,30,0,6.4
2024-07-16,Biscuits,18,0,9.62
2024-07-17,Biscuits,17,0,17.81
2024-07-18,Biscuits,6,0,9.37
2024-07-19,Biscuits,3,0,9.47
2024-07-20,Biscuits,29,0,0.8
2024-07-21,Biscuits,15,0,12.86
2024-07-22,Biscuits,6,0,9.28
2024-07-23,Biscuits,11,0,5.22
2024-07-24,Biscuits,7,0,18.53
2024-07-25,Biscuits,17,0,0.88
2024-07-26,Biscuits,20,0,19.47
2024-07-27,Biscuits,25,0,1.64
2024-07-28,Biscuits,15,0,18.46
2024-07-29,Biscuits,21,0,0.68
2024-07-30,Biscuits,28,0,5.53
2024-07-31,Biscuits,12,0,6.3
2024-08-01,Biscuits,1,0,1.14
2024-08-02,Biscuits,25,0,6.02
2024-08-03,Biscuits,40,0,1.24
2024-08-04,Biscuits,19,0,15.24
2024-08-05,Biscuits,21,0,9.32
2024-08-06,Biscuits,19,0,6.74
2024-08-07,Biscuits,18,0,16.85
2024-08-08,Biscuits,9,0,19.37
2024-08-09,Biscuits,27,0,6.77
2024-08-10,Biscuits,15,0,9.98
2024-08-11,Biscuits,12,0,13.45
2024-08-12,Biscuits,23,0,14.62
2024-08-13,Biscuits,20,0,4.63
2024-08-14,Biscuits,22,0,3.59
2024-08-15,Biscuits,14,0,15.86
2024-08-16,Biscuits,11,0,0.71
2024-08-17,Biscuits,10,0,14.17
2024-08-18,Biscuits,22,0,10.09
2024-08-19,Biscuits,16,0,15.79
2024-08-20,Biscuits,13,0,15.43
2024-08-21,Biscuits,21,0,1.86
2024-08-22,Biscuits,9,0,15.17
2024-08-23,Biscuits,19,0,18.28
2024-08-24,Biscuits,30,0,15.4
2024-08-25,Biscuits,40,0,0.6
2024-08-26,Biscuits,25,0,9.7
2024-08-27,Biscuits,29,0,11.65
2024-08-28,Biscuits,21,0,12.71
2024-08-29,Biscuits,16,0,17.88
2024-08-30,Biscuits,13,0,6.47
2024-08-31,Biscuits,20,0,13.28
2024-09-01,Biscuits,13,0,16.5
2024-09-02,Biscuits,12,0,11.89
2024-09-03,Biscuits,3,0,14.75
2024-09-04,Biscuits,20,0,6.11
2024-09-05,Biscuits,18,0,17.36
2024-09-06,Biscuits,21,0,10.24
2024-09-07,Biscuits,36,0,12.67
2024-09-08,Biscuits,10,0,3.07
2024-09-09,Biscuits,13,0,18.15
2024-09-10,Biscuits,27,0,16.45
2024-09-11,Biscuits,28,0,7.45
2024-09-12,Biscuits,15,0,2.47
2024-09-13,Biscuits,20,0,9.39
2024-09-14,Biscuits,22,0,8.26
2024-09-15,Biscuits,16,0,9.97
2024-09-16,Biscuits,13,0,9.82
2024-09-17,Biscuits,9,0,3.33
2024-09-18,Biscuits,19,0,5.47
2024-09-19,Biscuits,26,0,16.29
2024-09-20,Biscuits,26,0,17.79
2024-09-21,Biscuits,13,0,9.58
2024-09-22,Biscuits,14,0,5.67
2024-09-23,Biscuits,26,0,17.56
2024-09-24,Biscuits,30,0,2.11
2024-09-25,Biscuits,18,0,10.07
2024-09-26,Biscuits,23,0,9.05
2024-09-27,Biscuits,16,0,18.9
2024-09-28,Biscuits,31,0,18.1
2024-09-29,Biscuits,23,0,2.52
2024-09-30,Biscuits,23,0,2.59
2024-10-01,Biscuits,23,0,9.05
2024-10-02,Biscuits,20,0,11.04
2024-10-03,Biscuits,21,0,11.6
2024-10-04,Biscuits,29,0,7.19
2024-10-05,Biscuits,13,0,15.41
2024-10-06,Biscuits,20,0,6.05
2024-10-07,Biscuits,17,0,3.29
2024-10-08,Biscuits,26,0,14.07
2024-10-09,Biscuits,24,0,19.38
2024-10-10,Biscuits,14,0,15.7
2024-10-11,Biscuits,20,0,14.06
2024-10-12,Biscuits,17,0,16.6
2024-10-13,Biscuits,19,0,10.94
2024-10-14,Biscuits,14,0,3.8
2024-10-15,Biscuits,14,0,16.75
2024-10-16,Biscuits,4,0,18.62
2024-10-17,Biscuits,9,0,5.45
2024-10-18,Biscuits,33,0,19.65
2024-10-19,Biscuits,14,0,16.43
2024-10-20,Biscuits,28,0,8.47
2024-10-21,Biscuits,29,0,2.05
2024-10-22,Biscuits,13,0,1.45
2024-10-23,Biscuits,4,0,17.97
2024-10-24,Biscuits,4,0,2.96
2024-10-25,Biscuits,13,0,15.39
2024-10-26,Biscuits,35,0,19.86
2024-10-27,Biscuits,16,0,2.54
2024-10-28,Biscuits,21,0,17.68
2024-10-29,Biscuits,30,0,17.2
2024-10-30,Biscuits,20,0,18.59
2024-10-31,Biscuits,20,0,7.15
2024-11-01,Biscuits,24,0,19.26
2024-11-02,Biscuits,14,0,13.03
2024-11-03,Biscuits,20,0,11.96
2024-11-04,Biscuits,22,0,7.31
2024-11-05,Biscuits,26,0,19.34
2024-11-06,Biscuits,24,0,6.21
2024-11-07,Biscuits,29,0,7.78
2024-11-08,Biscuits,15,0,5.51
2024-11-09,Biscuits,21,0,14.42
2024-11-10,Biscuits,0,0,3.45
2024-11-11,Biscuits,15,0,9.12
2024-11-12,Biscuits,13,0,0.61
2024-11-13,Biscuits,26,0,13.54
2024-11-14,Biscuits,20,0,2.84
2024-11-15,Biscuits,22,0,6.75
2024-11-16,Biscuits,17,0,12.35
2024-11-17,Biscuits,23,0,8.35
2024-11-18,Biscuits,24,0,14.99
2024-11-19,Biscuits,15,0,13.4
2024-11-20,Biscuits,17,0,11.74
2024-11-21,Biscuits,18,0,11.3
2024-11-22,Biscuits,20,0,16.68
2024-11-23,Biscuits,10,0,7.32
2024-11-24,Biscuits,11,0,2.9
2024-11-25,Biscuits,18,0,12.58
2024-11-26,Biscuits,28,0,11.36
2024-11-27,Biscuits,25,0,13.09
2024-11-28,Biscuits,12,0,14.48
2024-11-29,Biscuits,24,0,14.27
2024-11-30,Biscuits,13,0,13.27
2024-12-01,Biscuits,12,0,8.11
2024-12-02,Biscuits,24,0,3.51
2024-12-03,Biscuits,13,0,17.19
2024-12-04,Biscuits,12,0,14.03
2024-12-05,Biscuits,20,0,10.62
2024-12-06,Biscuits,14,0,6.32
2024-12-07,Biscuits,6,0,5.63
2024-12-08,Biscuits,16,0,5.39
2024-12-09,Biscuits,11,0,13.83
2024-12-10,Biscuits,20,0,15.67
2024-12-11,Biscuits,36,0,16.91
2024-12-12,Biscuits,34,0,6.02
2024-12-13,Biscuits,29,0,17.95
2024-12-14,Biscuits,19,0,14.58
2024-12-15,Biscuits,19,0,2.06
2024-12-16,Biscuits,22,0,11.42
2024-12-17,Biscuits,10,0,14.91
2024-12-18,Biscuits,17,0,0.86
2024-12-19,Biscuits,21,0,13.95
2024-12-20,Biscuits,27,0,3.44
2024-12-21,Biscuits,8,0,9.65
2024-12-22,Biscuits,41,0,10.51
2024-12-23,Biscuits,21,0,10.17
2024-12-24,Biscuits,15,0,2.25
2024-12-25,Biscuits,18,0,8.96
2024-12-26,Biscuits,21,0,6.44
2024-12-27,Biscuits,2,0,13.91
2024-12-28,Biscuits,16,0,4.26
2024-12-29,Biscuits,26,0,2.77
2024-12-30,Biscuits,11,0,4.17
2024-01-01,Juice,36,91,8.61
2024-01-02,Juice,2,89,2.46
2024-01-03,Juice,15,74,6.54
2024-01-04,Juice,29,45,6.08
2024-01-05,Juice,29,16,9.47
2024-01-06,Juice,15,1,0.95
2024-01-07,Juice,15,0,17.99
2024-01-08,Juice,14,0,5.95
2024-01-09,Juice,14,0,2.98
2024-01-10,Juice,14,0,3.12
2024-01-11,Juice,21,0,13.07
2024-01-12,Juice,30,0,11.37
2024-01-13,Juice,12,0,5.49
2024-01-14,Juice,13,0,10.96
2024-01-15,Juice,22,0,9.02
2024-01-16,Juice,25,0,17.49
2024-01-17,Juice,7,0,19.98
2024-01-18,Juice,8,0,4.89
2024-01-19,Juice,33,0,5.51
2024-01-20,Juice,1,0,18.32
2024-01-21,Juice,17,0,7.68
2024-01-22,Juice,8,0,16.81
2024-01-23,Juice,7,0,13.19
2024-01-24,Juice,7,0,16.45
2024-01-25,Juice,28,0,1.25
2024-01-26,Juice,20,0,8.27
2024-01-27,Juice,28,0,10.19
2024-01-28,Juice,18,0,7.19
2024-01-29,Juice,28,0,3.2
2024-01-30,Juice,18,0,8.37
2024-01-31,Juice,0,0,13.73
2024-02-01,Juice,24,0,12.19
2024-02-02,Juice,19,0,16.25
2024-02-03,Juice,18,0,7.07
2024-02-04,Juice,12,0,11.6
2024-02-05,Juice,25,0,11.09
2024-02-06,Juice,11,0,16.74
2024-02-07,Juice,25,0,8.59
2024-02-08,Juice,20,0,6.88
2024-02-09,Juice,25,0,16.82
2024-02-10,Juice,21,0,19.91
2024-02-11,Juice,29,0,6.06
2024-02-12,Juice,23,0,5.16
2024-02-13,Juice,20,0,11.43
2024-02-14,Juice,1,0,14.71
2024-02-15,Juice,29,0,11.91
2024-02-16,Juice,7,0,11.18
2024-02-17,Juice,9,0,2.15
2024-02-18,Juice,26,0,2.83
2024-02-19,Juice,20,0,16.89
2024-02-20,Juice,7,0,14.18
2024-02-21,Juice,15,0,8.39
2024-02-22,Juice,29,0,8.18
2024-02-23,Juice,21,0,3.75
2024-02-24,Juice,20,0,1.41
2024-02-25,Juice,14,0,16.68
2024-02-26,Juice,26,0,14.23
2024-02-27,Juice,19,0,13.41
2024-02-28,Juice,24,0,9.56
2024-02-29,Juice,13,0,4.18
2024-03-01,Juice,36,0,10.4
2024-03-02,Juice,30,0,14.84
2024-03-03,Juice,21,0,13.44
2024-03-04,Juice,22,0,10.26
2024-03-05,Juice,15,0,17.93
2024-03-06,Juice,25,0,3.39
2024-03-07,Juice,2,0,15.05
2024-03-08,Juice,33,0,18.37
2024-03-09,Juice,24,0,14.26
2024-03-10,Juice,12,0,0.53
2024-03-11,Juice,32,0,2.84
2024-03-12,Juice,35,0,8.64
2024-03-13,Juice,23,0,14.75
2024-03-14,Juice,13,0,4.24
2024-03-15,Juice,20,0,16.88
2024-03-16,Juice,24,0,2.79
2024-03-17,Juice,22,0,19.81
2024-03-18,Juice,12,0,11.81
2024-03-19,Juice,24,0,18.13
2024-03-20,Juice,29,0,4.16
2024-03-21,Juice,10,0,12.68
2024-03-22,Juice,11,0,6.61
2024-03-23,Juice,14,0,3.99
2024-03-24,Juice,18,0,5.28
2024-03-25,Juice,26,0,9.24
2024-03-26,Juice,29,0,19.44
2024-03-27,Juice,13,0,9.04
2024-03-28,Juice,21,0,3.57
2024-03-29,Juice,28,0,13.97
2024-03-30,Juice,37,0,17.85
2024-03-31,Juice,21,0,9.09
2024-04-01,Juice,21,0,10.03
2024-04-02,Juice,23,0,12.26
2024-04-03,Juice,17,0,6.87
2024-04-04,Juice,20,0,12.65
2024-04-05,Juice,4,0,9.05
2024-04-06,Juice,15,0,5.62
2024-04-07,Juice,24,0,10.53
2024-04-08,Juice,12,0,4.4
2024-04-09,Juice,26,0,1.91
2024-04-10,Juice,6,0,3.38
2024-04-11,Juice,26,0,14.47
2024-04-12,Juice,26,0,13.55
2024-04-13,Juice,37,0,1.25
2024-04-14,Juice,17,0,12.62
2024-04-15,Juice,20,0,7.47
2024-04-16,Juice,32,0,5.91
2024-04-17,Juice,31,0,17.48
2024-04-18,Juice,28,0,7.18
2024-04-19,Juice,22,0,17.72
2024-04-20,Juice,32,0,10.79
2024-04-21,Juice,41,0,15.11
2024-04-22,Juice,24,0,19.31
2024-04-23,Juice,20,0,12.49
2024-04-24,Juice,25,0,9.91
2024-04-25,Juice,21,0,15.07
2024-04-26,Juice,17,0,6.58
2024-04-27,Juice,26,0,1.91
2024-04-28,Juice,16,0,17.68
2024-04-29,Juice,24,0,18.75
2024-04-30,Juice,7,0,13.72
2024-05-01,Juice,33,0,7.21
2024-05-02,Juice,13,0,5.91
2024-05-03,Juice,9,0,1.46
2024-05-04,Juice,30,0,1.11
2024-05-05,Juice,32,0,10.98
2024-05-06,Juice,22,0,16.9
2024-05-07,Juice,19,0,5.12
2024-05-08,Juice,17,0,9.22
2024-05-09,Juice,22,0,11.3
2024-05-10,Juice,19,0,18.65
2024-05-11,Juice,18,0,18.71
2024-05-12,Juice,13,0,11.08
2024-05-13,Juice,10,0,0.52
2024-05-14,Juice,20,0,16.3
2024-05-15,Juice,21,0,18.34
2024-05-16,Juice,14,0,4.57
2024-05-17,Juice,15,0,12.27
2024-05-18,Juice,21,0,3.7
2024-05-19,Juice,12,0,9.54
2024-05-20,Juice,28,0,12.19
2024-05-21,Juice,24,0,6.4
2024-05-22,Juice,14,0,13.42
2024-05-23,Juice,23,0,3.0
2024-05-24,Juice,13,0,8.79
2024-05-25,Juice,26,0,5.61
2024-05-26,Juice,13,0,17.69
2024-05-27,Juice,19,0,12.47
2024-05-28,Juice,21,0,2.21
2024-05-29,Juice,32,0,13.36
2024-05-30,Juice,13,0,12.68
2024-05-31,Juice,13,0,2.51
2024-06-01,Juice,8,0,14.52
2024-06-02,Juice,34,0,5.35
2024-06-03,Juice,20,0,6.83
2024-06-04,Juice,28,0,18.0
2024-06-05,Juice,15,0,10.61
2024-06-06,Juice,16,0,17.64
2024-06-07,Juice,19,0,0.75
2024-06-08,Juice,19,0,7.17
2024-06-09,Juice,25,0,18.52
2024-06-10,Juice,20,0,11.2
2024-06-11,Juice,17,0,4.78
2024-06-12,Juice,35,0,14.68
2024-06-13,Juice,12,0,0.51
2024-06-14,Juice,13,0,1.24
2024-06-15,Juice,13,0,2.9
2024-06-16,Juice,25,0,5.51
2024-06-17,Juice,23,0,0.91
2024-06-18,Juice,18,0,4.98
2024-06-19,Juice,12,0,10.56
2024-06-20,Juice,21,0,7.41
2024-06-21,Juice,26,0,7.93
2024-06-22,Juice,32,0,9.31
2024-06-23,Juice,15,0,17.21
2024-06-24,Juice,18,0,11.43
2024-06-25,Juice,23,0,2.35
2024-06-26,Juice,16,0,4.52
2024-06-27,Juice,9,0,17.59
2024-06-28,Juice,18,0,12.31
2024-06-29,Juice,10,0,13.99
2024-06-30,Juice,27,0,11.58
